otu_id,Wood49,Wood32,Wood41,Wood35,Wood9,Wood18,Wood47,Wood29,Wood24,Wood42,Wood30,Wood17,Wood12,Wood51,Wood26,Wood43,Wood37,Wood44,Wood10,Wood28,Wood19,Wood34,Wood52,Wood3,Wood36,Wood22,Wood40,Wood21,Wood31,Wood45,Wood39,Wood27,Wood16,Wood33,Wood11,Wood48,Wood50,Wood38,Wood13,Wood46,Wood20,Wood1,Wood15,taxonomy,Taxon,Taxon Level,Trophic Mode,Guild,Growth Morphology,Trait,Confidence Ranking,Notes,Citation/Source,,,,,,,
OTU_X258,0,0,0,0,0,0,28,0,0,8,1,0,0,0,0,0,0,0,0,0,39,0,0,0,0,56,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,100%|Flagellospora_fusarioides|GU065530|SH190080.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Flagellospora;s__Flagellospora_fusarioides,Hypocreales,7,Saprotroph,Undefined Saprotroph,Microfungus,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X259,0,0,0,0,0,0,0,0,0,76,47,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Cenococcum_sp|JQ347036|SH199614.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__Gloniaceae;g__Cenococcum;s__Cenococcum_sp,Cenococcum,13,Symbiotroph,Mycorrhizal,NULL,NULL,Highly Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X26,2,10,0,13,13,11,70,4,221,5,0,0,52,33,2,100,660,177,15,0,30,2467,0,1716,8,0,1051,254,0,77,176,18,1,0,0,0,0,0,3,10,3547,3,0,100%|Sugiyamaella_paludigena|DQ911451|SH210998.07FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Sugiyamaella;s__Sugiyamaella_paludigena,Saccharomycetales,7,Saprotroph,Undefined Saprotroph,Yeast,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,100%|uncultured_fungus|KM504420|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X261,1,7,0,0,0,0,0,9,0,26,1,2,0,0,0,1,1,0,7,2,0,0,2,0,0,0,0,13,10,0,0,10,11,1,2,11,4,3,0,13,26,0,0,100%|Sordariomycetes_sp|HQ878588|SH206447.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X262,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,175,0,0,0,0,0,0,0,100%|Botryobasidium_subcoronatum|EU118607|SH179802.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Botryobasidiaceae;g__Botryobasidium;s__Botryobasidium_subcoronatum,Botryobasidium,13,Saprotroph,Undefined Saprotroph,Resupinate,White Rot,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X263,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,2,2,1,0,0,0,0,3,22,0,0,3,0,0,9,0,9,0,0,0,0,1,0,68,9,0,0,100%|Phyllosticta_rhapiolepidis|AB454349|SH125665.07FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Phyllosticta;s__Phyllosticta_rhapiolepidis,Phyllosticta,13,Pathotroph-Saprotroph-Symbiotroph,Wood Saprotroph,Microfungus,Soft Rot,Highly Probable,NULL,b'Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:1256688; Christian N, et al. 2016. Microbial Ecology 72:621-632',
OTU_X264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|uncultured_fungus|KF274271|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X265,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,17,0,0,5,0,6,1,9,0,0,64,0,0,0,0,0,0,0,0,0,0,0,3,3,16,0,0,100%|Xenopolyscytalum_sp|DQ093754|SH202720.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Xenopolyscytalum;s__Xenopolyscytalum_sp,Xenopolyscytalum,13,Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X266,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Infundichalara_minuta|HE603986|SH219567.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Infundichalara;s__Infundichalara_minuta,Infundichalara,13,Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,2,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,100%|Penicillium_samsonii|JN899369|SH400313.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_samsonii,Eurotiales,7,Saprotroph,Undefined Saprotroph,Microfungus,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,100%|Hyaloscyphaceae_sp|HQ157957|SH201644.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__unidentified;s__Hyaloscyphaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X269,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,0,0,1,0,0,0,0,96,100%|Helotiales_sp|GU174283|SH216436.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X27,0,11,4,3,36,0,10,2,102,50,0,91,0,0,0,18,8258,0,13,143,0,0,141,50,1,0,9556,382,145,1,0,0,0,2,0,1,5,639,0,0,0,0,0,100%|Scytalidium_album|EU715657|SH201619.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Scytalidium;s__Scytalidium_album,Scytalidium,13,Saprotroph,Wood Saprotroph,NULL,Soft Rot,Probable,NULL,b'Nilsson T. 1973. Studies on wood degradation and cellulolytic activity of microfungi. No. 104; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx',,,,,
OTU_X270,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,104,3,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100%|Sporobolomyces_falcatus|AF444543|SH193696.07FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis;g__Sporobolomyces;s__Sporobolomyces_falcatus,Sporobolomyces,13,Pathotroph-Saprotroph,Litter Saprotroph,Yeast,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688; Nagy GL, et al. 2014. Nature Communications 5:4471; Purahong W, et al. 2016. Molecular Ecology 25:4059-4074',,,,
OTU_X273,0,0,6,0,0,0,0,3,0,1,0,25,0,0,5,0,4,0,0,31,34,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,5,0,2,100%|Helotiales_sp|JF960783|SH205756.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X274,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,3,123,0,0,4,1,9,0,0,0,0,0,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,100%|Mortierella_pulchella|JQ272467|SH193939.07FU|reps|k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_pulchella,Mortierella,13,Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X28,0,0,0,0,1,39,0,3,0,4,1,233,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,13389,0,0,0,0,8945,0,0,0,0,0,0,0,1,0,100%|Nidulariopsis_iowensis|AY650244|SH214353.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Nidulariopsis;s__Nidulariopsis_iowensis,Nidulariopsis,13,Saprotroph,Undefined Saprotroph,Gasteroid,NULL,Probable,Common name - birds nest fungus,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X280,0,0,2,0,0,0,1,9,2,10,0,2,0,0,0,2,24,0,3,12,0,1,17,5,0,0,0,9,0,0,0,9,0,0,0,17,0,0,4,0,39,0,0,100%|Exophiala_moniliae|HE605213|SH199199.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_moniliae,Exophiala,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688, Nagy GL, et al. 2014. Nature Communications 5:4471',,,,
OTU_X282,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Mortierella_kuhlmanii|HQ630294|SH090066.07FU|refs|k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_kuhlmanii,Mortierella,13,Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X286,0,8,0,0,0,1,0,0,26,125,0,0,0,0,0,9,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,13,157,0,0,1,0,0,0,0,0,0,0,100%|Thelephoraceae_sp|FM999520|SH184537.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified;s__Thelephoraceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X29,26,47,87,0,17,2279,81,825,89,962,41,1212,11,49,302,31,393,357,148,12,35,331,394,43,423,0,535,249,0,0,4,147,105,235,55,164,300,459,129,15,192,258,194,100%|Herpotrichiellaceae_sp|AY163554|SH198016.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X290,0,0,0,0,0,40,1,105,0,5,0,2,0,0,0,2,0,0,1,0,0,0,1,3,3,0,0,39,0,0,0,0,0,1,0,19,0,0,0,9,0,8,0,100%|Exophiala_xenobiotica|DQ182587|SH194487.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_xenobiotica,Exophiala,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688, Nagy GL, et al. 2014. Nature Communications 5:4471',,,,
OTU_X291,0,6,0,0,1,0,0,1,0,15,3,2,0,3,0,0,22,0,0,7,7,0,51,0,0,2,4,1,0,0,3,0,20,0,0,5,0,22,26,0,1,0,2,100%|Exophiala_bergeri|EF551462|SH194489.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_bergeri,Exophiala,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688, Nagy GL, et al. 2014. Nature Communications 5:4471',,,,
OTU_X297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,100%|Cistella_sp|UDB004123|SH196237.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__Cistella_sp,Cistella,13,Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X3,71,0,0,10,1,0,7,257,0,32,4,1,4621,516,0,4,3,1,73,5,4,5,18,0,56322,2,11,20,0,4,0,7,1,3,76433,2,1,0,0,16114,1,65,1,100%|Xenasmatella_vaga|FJ475670|SH192727.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Xenasmataceae;g__Xenasmatella;s__Xenasmatella_vaga,Xenasmatella,13,Saprotroph,Undefined Saprotroph,NULL,White Rot,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X30,52,26,196,27,22,69,135,14405,61,632,88,240,116,97,43,25,200,22,92,681,174,472,860,286,48,1,195,235,15,12,10,474,254,201,13,246,190,405,56,84,65,65,17,100%|Coniochaetaceae_sp|HQ611279|SH211882.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__unidentified;s__Coniochaetaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X305,0,1,0,2,10,2,0,1,0,2,0,2,1,0,0,0,0,1,3,0,0,1,79,0,6,13,0,3,25,0,0,0,2,0,2,18,1,1,1,0,2,0,0,100%|Agaricomycetes_sp|JX625288|SH220959.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X309,0,1,1,0,0,0,0,0,8,0,0,24,0,0,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,160,6,0,0,0,0,0,0,0,0,0,0,0,100%|Coniophora_olivacea|AM747520|SH186007.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Coniophoraceae;g__Coniophora;s__Coniophora_olivacea,Coniophora,13,Saprotroph,Wood Saprotroph,Resupinate,Brown Rot,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X31,1,56,3,3,6,13,4,0,4,1529,5,1435,2,0,2,1020,0,49,24,0,41,620,0,3,1,0,23,7,0,0,0,1,6,3724,0,1393,717,362,0,0,17,0,0,100%|Kuehneromyces_rostratus|DQ490638|SH176923.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Kuehneromyces;s__Kuehneromyces_rostratus,Kuehneromyces,13,Saprotroph,Undefined Saprotroph,Agaricoid,White Rot,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X313,0,0,157,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100%|Panus_strigellus|JQ955722|SH194098.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Panus;s__Panus_strigellus,Panus,13,Saprotroph,Undefined Saprotroph,Agaricoid,White Rot,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X32,0,2,0,0,0,0,0,8787,0,3,0,7,0,0,0,0,1,1,3,1,4,3,9,1,0,0,0,4,0,1,0,0,8,0,2,42,0,0,1,0,19,4,0,100%|Tubeufiaceae_sp|AY916487|SH202356.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__unidentified;s__Tubeufiaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,100%|Boletus_pallidus|KC812307|SH196355.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus_pallidus,Boletus,13,Symbiotroph,Mycorrhizal,Boletoid,NULL,Highly Probable,NULL,b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html',,,,,
OTU_X328,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,11,0,9,8,0,0,1,26,4,0,10,1,1,0,14,1,0,0,0,0,0,0,24,0,67,0,3,100%|uncultured_fungus|AB476528|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X332,0,0,3,0,0,4,0,53,0,29,0,1,1,0,0,0,2,0,1,2,0,33,0,60,0,0,0,1,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100%|Helotiaceae_sp|JX317124|SH181114.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__unidentified;s__Helotiaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X338,0,0,61,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,35,30,1,0,2,0,3,0,0,9,6,0,0,0,10,1,14,8,0,0,0,0,64,0,0,100%|Phialocephala_compacta|AF486125|SH114343.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_compacta,Phialocephala,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,
OTU_X34,15,74,29,0,0,1,3,16,0,798,670,2,3,30,3,0,138,0,3519,4,122,1,8,3,0,123,12,867,0,1,0,69,0,0,0,65,32,306,0,0,94,0,116,100%|Arachnopeziza_sp|GQ996153|SH216907.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Arachnopeziza;s__Arachnopeziza_sp,Arachnopeziza,13,Saprotroph,Undefined Saprotroph,Microfungus,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,100%|Sebacinales_Group_B_sp|JX317173|SH197474.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinales_Group_B;g__unidentified;s__Sebacinales_Group_B_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X347,0,0,0,0,0,0,0,5,0,0,0,10,4,3,0,3,1,0,1,1,16,20,10,0,4,12,0,5,5,0,0,0,24,5,0,1,5,1,0,0,0,0,0,100%|Cryptococcus_podzolicus|AF444321|SH181879.07FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis;g__Cryptococcus;s__Cryptococcus_podzolicus,Tremellales,7,Pathotroph-Saprotroph-Symbiotroph,Undefined Saprotroph,Tremelloid-Yeast,NULL,Possible,The order contains both teleomorphic and anamorphic species, most of the latter being yeasts,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,
OTU_X36,0,0,0,0,0,0,0,17,3,1,0,0,1,0,0,0,0,55,2730,1,1,1,0,26,21,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,5973,3,0,100%|Cyathicula_culmicola|HM239785|SH211848.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Cyathicula;s__Cyathicula_culmicola,Cyathicula,13,Saprotroph,Undefined Saprotroph,Microfungus,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X38,6,0,71,5,1,0,0,1000,0,27,14,0,0,34,2,35,2,0,8,141,1,0,1,0,0,6,6,2,376,0,3,4272,267,209,0,362,0,317,0,0,2,5,0,100%|Chaetosphaeria_chloroconia|EF619652|SH181583.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_chloroconia,Chaetosphaeria,13,Saprotroph-Symbiotroph,Wood Saprotroph,NULL,NULL,Probable,NULL,b'R\xc3\xa9blov\xc3\xa1 M et al. 2006. Mycological Research 110:104-109; Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X39,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,10725,0,0,0,0,0,0,0,0,9,0,0,0,0,100%|Vararia_investiens|DQ241775|SH206978.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Lachnocladiaceae;g__Vararia;s__Vararia_investiens,Vararia,13,Saprotroph,Undefined Saprotroph,NULL,White Rot,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X4,0,7,0,0,5,0,0,8,3,0,4,1,4,0,0,0,2,177,0,0,0,0,0,45817,0,0,3,3,0,41514,0,0,1,0,0,2,0,0,2,2,0,0,0,100%|Serpula_himantioides|AJ557347|SH196842.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Serpulaceae;g__Serpula;s__Serpula_himantioides,Serpula,13,Saprotroph,Wood Saprotroph,Resupinate,Brown Rot,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X40,11,0,89,0,0,0,123,0,49,760,3,0,5,484,0,0,10,0,726,442,151,0,0,3,9,0,2,208,336,88,0,364,6,605,8,6,1,1000,0,1,1253,0,25,100%|Phaeomollisia_piceae|EU434836|SH204992.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Phaeomollisia;s__Phaeomollisia_piceae,Phaeomollisia,13,Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X41,0,0,1,1,0,0,0,56,0,0,0,2,4501,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,286,0,1,0,0,1,0,100%|Trichoderma_atroviride|JN943356|SH187755.07FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_atroviride,Hypocreales,7,Saprotroph,Undefined Saprotroph,Microfungus,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X42,0,0,321,0,0,0,0,0,0,0,0,2,0,73,0,0,0,0,0,755,327,0,1,0,0,0,2,0,49,0,0,0,9318,462,0,0,0,0,0,0,0,0,0,100%|Schizopora_paradoxa|FN907912|SH221537.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Schizopora;s__Schizopora_paradoxa,Schizopora,13,Saprotroph,Wood Saprotroph,Resupinate,White Rot,Highly Probable,NULL,b'Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo',,,,,
OTU_X43,1,17,4,5,1,5,568,331,75,13,5,486,566,2,150,8,29,0,52,3,3,343,12,81,611,7,246,287,0,17,2,45,2,12,4,1,46,25,10,52,59,59,31,100%|Lophodermium_agathidis|GU367903|SH221655.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium_agathidis,Lophodermium,13,Pathotroph,Plant Pathogen,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X44,0,253,1,1,1,1,7,0,0,0,4,5,38,1817,3,15,0,0,404,0,12,77,1,1,0,0,0,36,1,0,0,10,315,66,1,179,859,961,0,0,1,0,0,100%|Sterigmatosporidium_polymorphum|NR|unidentified|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__Sterigmatosporidium;s__Sterigmatosporidium_polymorphum,Tremellales,7,Pathotroph-Saprotroph-Symbiotroph,Undefined Saprotroph,Tremelloid-Yeast,NULL,Possible,The order contains both teleomorphic and anamorphic species, most of the latter being yeasts,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,
OTU_X45,5,47,756,0,6,0,0,0,0,0,4,0,0,14,0,5,108,0,0,75,0,132,0,0,0,1,6,0,490,0,0,11,475,0,0,1098,214,44,0,0,0,0,0,100%|unidentified|UDB012596|SH181111.07FU|reps|k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X452,9,0,0,0,0,1,0,0,0,3711,89,0,0,100,1,0,3,0,137,161,0,0,0,380,0,0,0,0,0,0,0,33,0,7,0,0,0,0,0,0,51,0,0,100%|Ascocoryne_sp|KC876145|SH192788.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Ascocoryne;s__Ascocoryne_sp,Ascocoryne,13,Saprotroph,Undefined Saprotroph,Tremelloid-Microfungus,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
